time,flux
3418.54654121324,73985.34216022819
3418.5669736834243,73994.53283928285
3418.587405952683,73981.01419618736
3418.6078384219436,73971.10443238716
3418.6282707907303,73989.03734515444
3418.648703158593,73960.07087699867
3418.66913552599,73945.44458131932
3418.689567892914,73974.38239866606
3418.7100002593797,73931.18910404903
3418.7304326253798,73943.27886204024
3418.750864990441,73929.95187119793
3418.77129735551,73922.76377407818
3418.7917298196408,73856.67409443312
3418.8121620833117,73867.39998433908
3418.8325944465178,73890.04082991178
3418.853026909259,73909.22539433214
3418.87345917106,73936.516718353
3418.89389163287,73964.37161060177
3418.9143239937403,73923.31202354684
3418.9347562541516,73904.27147044316
3418.9551887140988,73975.53060371433
3418.9960533325866,73811.24873873476
3419.016485791137,73812.98114155215
3419.0369181487476,73819.75376495883
3419.0573504058993,73787.15400766737
3419.077782862587,73789.80542384376
3419.098215218808,73830.72594173458
3419.1186474745555,73799.72818650093
3419.139079929846,73821.9898109639
3419.159512284663,73772.45736462479
3419.1799446385558,73771.44762190938
3419.200376991983,73764.20234511358
3419.241241697433,73732.13331894725
3419.261674049463,73693.28349645578
3419.2821064010204,73735.06263443203
3419.3025388516544,73670.79146915459
3419.322971102287,73687.21787068914
3419.3434034519887,73694.53026497537
3419.3638359012184,73627.75441106186
3419.384268149988,73664.80226023786
3419.404700498286,73633.71468041245
3419.425132946126,73591.59249684085
3419.445565193033,73598.47022777563
3419.465997539475,73591.19957395809
3419.486429985911,73645.58940458915
3419.506862231421,73589.22138806152
3419.527294576459,73626.89351133138
3419.5477270210395,73569.92749300959
3419.568159264687,73548.92073517726
3419.5885917083287,73525.66587825048
3419.6090240510457,73503.01725563798
3419.6294563937627,73498.87781218908
3419.649888735541,73649.83499483224
3419.670321076861,73545.16557255926
3419.6907534172497,73505.09491217145
3419.731618097554,73487.01561091332
3419.7520504365457,73508.84784407855
3419.77248277553,73477.96191345982
3419.7929151135904,73460.43570220914
3419.813347451185,73446.64915228747
3419.833779788307,73462.00847746032
3419.8542121245046,73432.45118542011
3419.8746443607015,73405.53984385506
3419.895076796427,73418.47312201335
3419.9155091312277,73375.04995302745
3419.935941365562,73369.04776394652
3419.956373799425,73348.15797860711
3419.9768061328286,73309.24532085397
3419.9972384657667,73342.41693674885
3420.017670798232,73307.5858445689
3420.038103129773,73327.75391579527
3420.058535561315,73323.14161638696
3420.0789677919165,73302.22410902368
3420.0994001220606,73321.15579918526
3420.11983255174,73308.5280393375
3420.1402648809453,73243.3483434301
3420.1606971096917,73279.8517233905
3420.181129537974,73103.40673018126
3420.221994092666,73327.77556693212
3420.2424265190857,73267.68299163441
3420.2628588450316,73778.36326806457
3420.2832910705183,73267.33207045333
3420.303723495541,73208.81175741916
3420.32415582009,73231.028704838
3420.3445880441795,73186.59734567974
3420.3650204673395,73198.85405316023
3420.3854527904914,73203.66593205022
3420.4058850127185,73191.32897372967
3420.4263174344815,73223.59935127948
3420.487614396967,73170.08896692877
3420.5080467163934,73198.17687727779
3420.5284790358273,73127.19598855719
3420.54891135433,73134.24097831217
3420.569343672825,73166.90629466726
3420.5897759903964,73126.48714458973
3420.610208307502,73159.48859178094
3420.6306406241347,73146.22885159598
3420.651072840308,73146.28383224715
3420.671505255552,73139.47805400858
3420.6919375707876,73115.15633616531
3420.7123699851,73126.0786288051
3420.7328021994035,73139.6347085072
3420.753234512784,73101.47638984461
3420.773666925699,73100.13793279519
3420.7940991381474,73066.8881445056
3420.8145314501235,73093.95995594752
3420.834963861642,73109.26653959848
3420.85539607222,73087.87635784586
3420.8758283828065,73107.0796561506
3420.8962607924623,73069.41545763538
3420.9166930021165,73145.12690890268
3420.9575577190917,73114.19610317842
3420.977990026877,73069.78004195346
3420.9984222342027,73096.17470626984
3421.018854640599,73115.8552314598
3421.039286946987,73088.65116831921
3421.0597191524503,73075.12296527719
3421.080151557915,73079.94208090252
3421.1005838624405,73112.30762375421
3421.121016066507,73051.01560469723
3421.141448470109,73055.95110611313
3421.1618807732375,73044.29111372455
3421.182312975907,73065.75165147257
3421.202745378112,73101.49515302504
3421.223177679378,73060.222036507
3421.24360988065,73050.61486318635
3421.2640422809927,73026.09229583075
3421.2844745813272,73002.49891556405
3421.3049068807377,73040.20851995205
3421.3253391796825,73039.31832351051
3421.3457714781543,73053.2569059637
3421.366203676167,73027.43185015477
3421.38663607325,73056.28051669292
3421.407068370325,73062.48036479305
3421.4479329626265,72996.30868762164
3421.4683652578387,72982.1410018134
3421.4887983525914,73044.91645318975
3421.509230747346,73078.62375327149
3421.5296630411613,72987.17538480973
3421.5500952340517,72994.51315320474
3421.5705276269437,73012.84983797392
3421.590959919369,73036.66250182709
3421.6113923113226,73025.94347618891
3421.6318245023504,72990.46046828263
3421.652256792906,72990.0666649263
3421.6726891834696,72976.88063974549
3421.6931213731004,72990.37357621756
3421.7135536622663,72982.01945424023
3421.73398605096,72984.6179698038
3421.754418239194,73004.34388547772
3421.7748505269556,73021.86119097746
3421.795282913794,73017.33651774973
3421.8157152006315,72944.0945816053
3421.8361473869954,73007.83209285626
3421.856579772437,72998.00529089403
3421.877012057412,72966.073020603
3421.897444241913,73000.01213531072
3421.938308910001,72946.6559596515
3421.9587410931053,73010.5698699874
3421.979173475287,72990.95780438739
3421.999605757468,72911.78119589963
3422.0200379391754,72910.08058034159
3422.04047031996,72902.9777023115
3422.060902600744,72937.81237705513
3422.081334780589,72881.97624672852
3422.1017671599766,72892.87493181373
3422.1221994393636,72928.04224178448
3422.142631717812,72935.14381870112
3422.163063995802,72931.39870847944
3422.183496272861,72921.26407000044
3422.2039285499122,72898.303063223
3422.2243608265053,72889.52999614853
3422.2447931026327,72909.05032132793
3422.2652253778215,72877.927375471
3422.2856576530176,72866.69217859714
3422.3060899272823,72894.71143489957
3422.3265221010734,72880.86620111046
3422.3469544744075,72888.23449267134
3422.3673867472753,72865.5720402853
3422.3878189196694,72862.7508575847
3422.4491157340744,72828.03272455049
3422.4695481046147,72842.9078912242
3422.489980374223,72832.96143237145
3422.5104126438237,72848.15689498925
3422.5308449125005,72900.32655614207
3422.5512771807116,72843.80907733647
3422.5717094489155,72838.41136954541
3422.5921417161953,72877.11701575835
3422.6125739830095,72832.91606307047
3422.6330062493507,72831.40284037564
3422.6534386152343,72797.9290784809
3422.673870780185,72825.28592892866
3422.6943030451293,72841.49768399277
3422.714735409616,72783.15379403699
3422.7351675731697,72800.28794499452
3422.7555999367178,72818.90151389563
3422.776032199341,72811.85434893522
3422.7964643619634,72811.81644127899
3422.816896723649,72818.8911177158
3422.837328984875,72797.41191940723
3422.857761145635,72788.23796353984
3422.8781935059233,72808.58277842852
3422.8986257657525,72824.55632517728
3422.9190579251153,72803.59654880212
3422.9394902840068,72849.69348589773
3422.9599225419734,72834.82253914235
3422.9803547999327,72786.85680057287
3423.000787056968,72824.60484645578
3423.0212193140032,72785.44022762093
3423.0416514701064,72777.22011751642
3423.062083826204,72798.9790041089
3423.0825160813765,72803.53008316601
3423.1029482360827,72777.96766068667
3423.1233805903175,72775.16203255247
3423.1642449974024,72773.03010580869
3423.1846773502402,72754.44316402513
3423.205109602619,72780.98245561826
3423.2255417540655,72754.64496592095
3423.2459741055063,72799.7075838994
3423.266406356488,72731.48612697862
3423.2868385065376,72759.94423816998
3423.3072708565815,72763.37973784145
3423.3277031057005,72766.92230232754
3423.3481353543466,72793.1616423115
3423.3685676025343,72713.3863233677
3423.388999850722,72797.38111997832
3423.4094320979784,72750.65981633386
3423.429864344762,72784.58224416588
3423.450296591087,72760.04403046092
3423.470728836939,72757.33986224583
3423.491161181868,72742.53417113342
3423.5115933267953,72722.24778496946
3423.5320255712577,72733.04633578799
3423.5524579147823,72729.23168690398
3423.5728900583126,72694.23729084354
3423.593322301371,72709.43386510974
3423.6137546435057,72765.62030294733
3423.654619026842,72724.63936293806
3423.6750513675725,72954.79868343093
3423.695483507843,72997.19366844247
3423.7159157476417,72866.6985815847
3423.7363480869826,72826.10582966634
3423.7567802258563,72809.94041416363
3423.777212464265,72739.10240744392
3423.797644802202,72758.6601778586
3423.8180770396793,72742.28202335574
3423.838509176683,72692.91230561229
3423.8589415127644,72758.6407421066
3423.899805883986,72833.903153152
3423.920238219136,72811.76211932553
3423.940670353353,72796.50611859612
3423.961102587564,72823.3073998884
3423.981534920851,72781.43057467596
3424.0019670536713,72786.67857838694
3424.0223993864856,72746.74871252416
3424.042831618375,72731.98154048128
3424.0632637497984,72744.59053991681
3424.08369608075,72725.89433860654
3424.1041283112427,72795.60825752316
3424.124560441269,72752.58481107195
3424.1449927708236,72713.71672445784
3424.165424999919,72719.53254255906
3424.1858572280835,72745.56802882558
3424.2062894562405,72755.74233975814
3424.226721683939,72718.60309873061
3424.2471539107064,72734.40191084873
3424.2675861374664,72727.16741371615
3424.2880183633024,72655.70166707861
3424.3084505891384,72757.58942454956
3424.3288829140365,72694.33729379598
3424.3493150389404,72734.29459611535
3424.390179586415,72697.20820627768
3424.410611709456,72686.98865368828
3424.431043932498,72665.27306701799
3424.4514762546023,72685.06956460267
3424.4719083762466,72678.08834627939
3424.492340597426,72692.11248436417
3424.512772918133,72675.53220418502
3424.5332050383804,72669.76734498728
3424.553637258163,72636.67637128498
3424.5740695770073,72652.92868178769
3424.5945016958576,72622.01832199599
3424.614933914243,72655.23008959403
3424.6353661321555,72642.97176958373
3424.6557984491446,72623.3483307208
3424.6762305661323,72638.92514621737
3424.696662782182,72651.7711833402
3424.717094998239,72608.94646661167
3424.737527213365,72812.01771682712
3424.757959528484,72955.57916914787
3424.778391642678,72858.14539080439
3424.7988238568723,72641.3843342309
3424.819256170129,72605.18136186896
3424.8396882829256,72598.86196891793
3424.8601204952574,72585.6490944639
3424.8805528075827,72584.14124689756
3424.9009849189824,72517.35042156326
3424.9214171299172,72635.34077864084
3424.94184944038,72503.68253147228
3424.9622815503826,72515.08051859742
3424.9827137599204,72497.93337115184
3425.003146068986,72519.29869611522
3425.0235782775926,72442.66060983323
3425.0440103857327,72468.16951640147
3425.0644426929357,72505.53209075365
3425.084874900145,72514.8118310448
3425.1053070068883,72465.80617730627
3425.12573931316,72452.57777102485
3425.1461715189726,72413.29477011274
3425.166603623853,72486.52140920512
3425.1870359287277,72446.44583238823
3425.2074681326776,72453.26314080505
3425.2279002366267,72415.09987245523
3425.248332539639,72423.23181844736
3425.2687647426574,72619.42602476015
3425.289197044738,72424.98949215085
3425.3096291468246,72382.36047177453
3425.3300613479805,72387.1684162263
3425.35049364913,72311.80517688922
3425.370925749354,72370.74418771535
3425.3913579491127,72328.22904984787
3425.411790248865,72327.1299344823
3425.432222347692,72306.08757659426
3425.452654546054,72305.22579590547
3425.4730867439503,72322.94891666164
3425.4935189413736,72283.86061035006
3425.5139511383386,72259.90799278034
3425.5343833352963,72292.36421488215
3425.55481553133,72251.15697623936
3425.575247726898,72241.67973598214
3425.5956800219938,72247.13236812745
3425.6161121166297,72195.51649910242
3425.6365443108007,72243.16327159593
3425.6569766044995,72250.40286171583
3425.6774086977384,72233.50722268784
3425.697840890047,72145.75878670957
3425.7182731823486,72176.43494606914
3425.7387052741906,72162.802017206
3425.7591374655676,72170.41278529022
3425.7795697564725,72152.47988736321
3425.8000018469174,72162.0533131169
3425.820434036432,72032.44159883699
3425.8408663259397,72076.9726343831
3425.8612985149884,72041.56488870703
3425.881730603105,72068.84120595841
3425.902162891216,72058.65516193326
3425.9225950788677,72071.30140579901
3425.9430271655874,72037.4069208304
3425.9634594523013,72043.67078454589
3425.983891638556,72033.44754651582
3426.0043237238788,71987.65119701483
3426.0247560091957,71967.84407214283
3426.045188193588,71961.5884780417
3426.065620277979,71935.48245768863
3426.0860525614335,71962.53850111591
3426.1064847448943,71919.08614449875
3426.126916827423,71914.57466369221
3426.147349109946,71931.96770248898
3426.167781291544,71903.15849875296
3426.1882134731422,71915.23047480725
3426.208645653802,71892.38316169128
3426.229077834003,71912.31650402032
3426.249510014204,71918.46475347537
3426.2699421934667,71906.50898435448
3426.290374372271,71920.03429966318
3426.310806551075,71923.53591122855
3426.351670906348,71768.19979012768
3426.372103083755,71716.89669837143
3426.3925352602237,71755.587902789
3426.412967436234,71739.2326637097
3426.4333995122433,71726.26817011315
3426.4538317873157,71700.58093841079
3426.474263961929,71677.45997212845
3426.49469623607,71658.41034946796
3426.515128310217,71623.19705658998
3426.535560483433,71645.70458111133
3426.5559927561844,71627.4136953857
3426.5764248284613,71610.08575708105
3426.5968570007462,71649.97951180633
3426.6172892720933,71570.51730656848
3426.6377213429805,71543.29460305617
3426.658153513403,71568.24282699186
3426.67858578336,71505.8850552266
3426.699017952844,71513.16270503958
3426.719450022334,71509.51369873881
3426.739882290887,71508.03578127947
3426.760314458981,71489.14930402045
3426.7807465266087,71483.48675021144
3426.801178793772,71464.03282748633
3426.8216109609275,71411.30735655292
3426.842043027158,71391.44064949028
3426.862475292917,71376.89981384364
3426.8829074582172,71369.23222799577
3426.903339523051,71358.22979785324
3426.9237717874203,71354.04896895634
3426.944203951316,71366.95519642824
3426.9646360152183,71304.56612135151
3426.9850682781835,71291.46305411322
3427.0055004406895,71260.27103344185
3427.02593260273,71310.9778408275
3427.0463647643046,71267.6361898047
3427.0667969254064,71236.4769930197
3427.0872290865154,71184.12277092393
3427.107661246686,71148.50684899693
3427.128093406398,71088.4359711941
3427.1485254656436,71038.25669891687
3427.168957724425,71081.17947892919
3427.189389882733,71045.27293016546
3427.209822041048,71020.05457491246
3427.2302541984245,71053.6476760873
3427.2506863553426,70986.13279728152
3427.2711184117943,70964.45043239015
3427.291550667782,70944.37692925027
3427.3119828237614,70952.6171938197
3427.332414878816,70897.6991135511
3427.3528471333993,70871.52352702506
3427.3732792875235,70903.7238861333
3427.3937114416476,70884.74939865842
3427.4141435948404,70825.8249560501
3427.4345757475603,70830.74156204895
3427.4550079002875,70819.49668928505
3427.475440052076,70761.81804212656
3427.495872203406,70805.77868394992
3427.5163043542707,70770.13377579715
3427.5367366051287,70691.53559539022
3427.557168655061,70691.18583336944
3427.5776008045286,70711.24207487589
3427.5980330539896,70692.99632886995
3427.618465102525,70665.09269507932
3427.6388972510613,70671.69717523841
3427.6593294986596,70607.04056282146
3427.679761545798,70577.68628277014
3427.7001936929373,70546.05332477296
3427.7206259391387,70485.18353691291
3427.741057985346,70437.72550280875
3427.7614901306224,70372.38962545642
3427.7819223758925,70369.31964064497
3427.802354420237,70433.67630650198
3427.822786664583,70515.03656993315
3427.8432188079896,70416.71942747288
3427.8636509514035,70301.38232298777
3427.884083094352,70263.44393183159
3427.9045152363615,70260.27543310836
3427.9249473783784,70240.443731642
3427.945379519464,70219.53314537204
3427.9658116605424,70145.7301079055
3427.9862437011616,70174.93470258507
3428.0066759413166,70123.28939435775
3428.0271080805323,70101.80284335329
3428.0475401197546,70065.05996657372
3428.0679723585126,70033.99137802342
3428.088404496797,70004.84115795286
3428.1088365341566,69981.99025737547
3428.1292687715177,69937.04800743671
3428.149700908405,69917.21776031822
3428.1701329448333,69859.50766511928
3428.1905651807974,69865.63983648628
3428.210997316288,69829.74437015914
3428.23142945132,69825.1888812091
3428.251861585886,69768.20613971242
3428.2722937199796,69735.87818965956
3428.3335901194805,69574.0401294654
3428.3540222517186,69601.56206146843
3428.3744544834917,69641.58774143133
3428.394886515256,69511.64711756512
3428.415318646097,69481.96906959292
3428.435750876466,69455.90840350582
3428.456182906375,69418.14039126471
3428.476615036285,69407.8328835032
3428.497047265264,69469.03050291131
3428.5174792937687,69530.14226985749
3428.5379114222815,69389.42131862753
3428.5583436498564,69326.6156309697
3428.578775677437,69350.25837037365
3428.599207804087,69263.99650672697
3428.619640030738,69229.89556484754
3428.640072056449,69281.30599614923
3428.6605041821676,69224.15842210004
3428.6809364074143,69135.01092827228
3428.701368531736,69094.46287520567
3428.721800556057,69103.80613218622
3428.742232779914,69012.0337189188
3428.7626649032973,68948.69455583121
3428.7830969257557,68964.35853708885
3428.8035291482083,68968.62868638049
3428.8852575333804,68833.44588068765
3428.905689653511,68747.57283808972
3428.92612187317,68766.18790782624
3428.9465538923687,68726.91673450761
3428.9669860111026,68693.88835163559
3428.987418229837,68631.10692473348
3429.0078502476317,68577.08735468444
3429.0282823649686,68590.95522523554
3429.0487145818333,68565.99985057619
3429.0691466987046,68571.31707455232
3429.0895787146437,68502.97397947643
3429.1100109305844,68475.55026954364
3429.1304430455857,68425.02931582318
3429.1508751605943,68392.507646217
3429.1713072746643,68298.4647014237
3429.1917393887416,68291.47097738876
3429.212171602354,68266.60356849944
3429.2326036150334,68195.7349739594
3429.2530357277064,68173.68837841727
3429.273467939922,68135.57449889413
3429.2938999516628,68092.17039082118
3429.314332062946,68077.09670816924
3429.3347642737644,68058.75028460204
3429.3551962841157,67994.89674802775
3429.3756283939947,67960.08540523027
3429.396060603416,67914.04950338637
3429.416492612363,67911.57940717576
3429.4369247208524,67888.35253413746
3429.4573569293425,68525.30658052178
3429.4777889368997,67820.59488783938
3429.498221043985,67812.42049477533
3429.5390853572317,67779.70022834062
3429.559517363392,67739.42944724091
3429.5799495686224,67698.71026360347
3429.600381673845,67676.87039080264
3429.620813678608,67687.89813950502
3429.6412458824416,67650.56994890269
3429.6616778862663,67612.63529790395
3429.6821099896333,67534.3570493615
3429.7025421925355,67616.58556208422
3429.7229741949704,67451.41425466027
3429.7434062969332,67455.14107869608
3429.7638384984384,67352.3344128748
3429.784270499469,67296.37800057046
3429.804702600042,67248.86879850214
3429.8251348001504,67277.48588551866
3429.845566800257,67241.07120758841
3429.865998899426,67257.13097267707
3429.886431098137,67210.34649326353
3429.9068631968403,67199.99813642306
3429.9272951946186,67185.46647753134
3429.9477273923985,67167.93259602984
3429.9681594897047,67185.93517875849
3429.988591486086,67096.27269587392
3430.009023682469,67114.10331628527
3430.029455778378,67051.88933914482
3430.0498877738282,67061.5605897572
3430.070319968814,67012.22779605057
3430.0907520633264,67018.08845297525
3430.1111840573794,66969.19568920412
3430.1316162509684,66944.6824052456
3430.1520483440836,67046.38001839315
3430.1724803372053,66931.397595141
3430.1929125293973,66890.05845681386
3430.2133446211155,66866.2203836456
3430.233776712841,66888.86704445163
3430.274640894422,66848.20203171109
3430.2950729847507,66850.62490664865
3430.315505074148,66860.0126569582
3430.335937163538,66827.08712452515
3430.3563692524694,66822.8128322887
3430.376801440936,66788.24278357207
3430.3972334289283,66750.33567771057
3430.417665516463,66742.79663643832
3430.438097603532,66763.27773941928
3430.4585296905934,66902.49349792743
3430.478961876732,66744.67068060016
3430.499393862403,66666.0274150244
3430.5198259480676,66653.98099013619
3430.540258132809,66680.88990576613
3430.560690117549,66628.62933090201
3430.5811222018165,66653.05642450188
3430.601554385161,66611.41951837367
3430.6219863685037,66589.33242484879
3430.6424184513744,66588.31591829174
3430.6628506337875,66566.16927685558
3430.6832826157333,66558.0821238784
3430.703714697207,66551.92000545796
3430.724146878223,66510.60718050346
3430.7650109393144,66520.18357365554
3430.7854431189335,66527.6289019687
3430.805875198552,66530.0282480502
3430.826307177231,66505.3906978043
3430.8467393559185,66444.07122733408
3430.8671714341326,66494.12521636723
3430.8876034118875,66483.30150820137
3430.9080355891783,66470.64979530321
3430.9284676660027,66457.14024911915
3430.9488996423534,66488.01805510056
3430.969331818247,66443.17934009363
3431.010195868628,66413.71319828815
3431.0306280435907,66450.14320693887
3431.051060117621,66385.36638216887
3431.071492191644,66373.78212914427
3431.0919242647433,66379.26498918238
3431.112356337835,66389.41202268976
3431.1327884104685,66389.55625711985
3431.1532204826362,66332.19686080252
3431.1736525543383,66332.19715691113
3431.1940846255675,66351.08529735624
3431.214516796339,66376.45832855203
3431.2553808364755,66336.85949274938
3431.275812906315,66265.029597168
3431.296244975223,66331.00332356126
3431.316677044124,66305.39928769102
3431.3371091125664,66329.31566818035
3431.3575411800703,66341.0464742019
3431.3779731475806,66346.65316002279
3431.398405314627,66350.23304500006
3431.4188373812067,66335.77641099268
3431.439269347313,66315.888174543
3431.4597015134277,66339.82872077715
3431.4801335786033,66334.04636262478
3431.5005656433204,66378.76540987656
3431.5209977080376,66320.38366880285
3431.5414297718235,66337.85838193506
3431.561861835602,66322.56203711353
3431.582293998923,66318.64723131848
3431.6027259617695,66368.33047505359
3431.623158124159,66361.93589621062
3431.6435901860823,66333.4847486944
3431.664022147539,66305.87516652078
3431.6844543085244,66330.54211754297
3432.0113672289444,66377.32969983356
3432.031799282944,66404.97084240596
3432.052231436486,66372.74362745481
3432.0726633900267,66374.25885529435
3432.0930953426287,66405.99107579776
3432.1135274947737,66440.19545203337
3432.133959546918,66419.1118405063
3432.1543915981238,66458.84997858705
3432.1748236493368,66465.41668500015
3432.195255700084,66438.1014661431
3432.2361198001745,66480.31182924728
3432.256551849525,66509.54046701032
3432.2769837984015,66508.48164064564
3432.2974159468213,66504.69485016588
3432.3178479952403,66543.25255619317
3432.3382800427207,66522.94361677801
3432.3587120902084,66547.407053497
3432.3791441372305,66548.70740877648
3432.3995761837796,66556.70405907444
3432.420008329871,66592.63887720574
3432.4404402754953,66598.32407639752
3432.4608723206475,66632.86254154015
3432.481304465342,66631.48104748764
3432.501736410035,66636.62531532986
3432.52216845379,66637.63076879994
3432.5426005975532,66654.39560131636
3432.5630325408492,66741.3825004471
3432.583464583673,66628.04042515204
3432.6038967255736,66677.92506061311
3432.6243286679382,66676.61685371892
3432.644760709365,66716.85134465902
3432.6651928503343,66689.57726771102
3432.685624791302,66731.15496055625
3432.7264889713697,66849.69159324838
3432.746921010941,66831.40783306592
3432.7673530500397,66791.3464110963
3432.78778508868,66827.3719053985
3432.808217126847,66844.24123463569
3432.828649164556,66833.81545653455
3432.8490812022646,66869.14332015374
3432.869513239042,66871.19416972871
3432.889945375813,66925.72765941487
3432.910377312124,66956.57652871973
3432.9308092479696,66948.55678775748
3432.9512413833436,66960.57454828768
3432.9716734182584,66948.05839543084
3432.992105352707,66960.24600810351
3433.0125374871495,67000.9212852055
3433.0329695206674,67028.31864039942
3433.0534014541845,67006.48796210105
3433.0738335867645,67090.41340720728
3433.094265619351,67055.71236651775
3433.114697551471,67049.74435690689
3433.1351296835855,67068.99248916152
3433.155561714775,67177.46512352438
3433.1759937454917,67067.99701089268
3433.216857806008,67083.9742300515
3433.2372898358008,67164.97161955002
3433.257721965121,67187.8604478945
3433.2781538939817,67222.50948423329
3433.29858592237,67233.65236848014
3433.3190180507663,67237.29438314948
3433.33944997823,67252.73064111818
3433.359882005694,67275.38546995242
3433.3803141322205,67296.8948426931
3433.4007460587527,67295.46612095294
3433.4211780848127,67341.77893279432
3433.4620421355503,67381.40785831836
3433.4824741606863,67366.44702037935
3433.5029062848844,67437.19129023729
3433.5233382090883,67518.97919861622
3433.54377023282,67469.76461433987
3433.564202356094,67472.40075998154
3433.5846343789017,67515.30026587704
3433.605066301243,67511.03574029873
3433.6254984231127,67554.60601734462
3433.645930444989,67595.06622075256
3433.666362365926,67633.6070559075
3433.686794486872,67677.53400877415
3433.707226507351,67681.73895622492
3433.7276585273576,67709.21046256972
3433.7480905469056,67746.27012158472
3433.768522465987,67734.18550984708
3433.788954585063,67755.07555227356
3433.809386603214,67747.35955679369
3433.8298185213644,67802.4907798982
3433.850250639043,67818.5390474765
3433.870682656263,67821.52688786802
3433.8911145730162,67847.204008496
3433.911546689298,67900.23438167371
3433.931978705121,67910.84145044406
3433.952410620943,67912.70415540047
3433.9728427362934,67970.06970721734
3433.993274750719,67996.74619703596
3434.013706765145,67978.70899395895
3434.0341387795634,68015.83184424501
3434.054570793058,68055.98316580644
3434.0750028060866,68073.74363078883
3434.095434919109,68110.19928409549
3434.115866831671,68170.5915592468
3434.136298843303,68132.37785059538
3434.156730954928,68157.92078605849
3434.1975948772597,68212.64562616109
3434.218026987488,68206.07862618788
3434.238458897722,68210.68079925847
3434.258890907491,68281.59827972282
3434.279323016788,68313.89464285945
3434.299754925625,68304.06499462004
3434.3201869339973,68353.03145546721
3434.3406190418973,68326.3076196597
3434.361050949803,68418.84661132991
3434.381482956778,68384.80956676356
3434.401915063747,68415.38109434312
3434.4223470702564,68480.63849461872
3434.4427789762995,68516.82340228853
3434.463211082337,68540.01316213718
3434.4836430874493,68547.54735102094
3434.504074992561,68654.98974645644
3434.5245070967358,68618.99443232115
3434.544939100917,68636.20600880844
3434.5653710046317,68709.86681503736
3434.5858031083408,68689.5542286451
3434.606235011124,68689.72679082512
3434.626667013443,68725.43400984044
3434.647099115755,68744.79238046538
3434.687963118995,68822.27139467438
3434.7083951199093,68865.96854969037
3434.7288270203644,68918.04776825092
3434.749259120814,68951.75093390618
3434.769691120804,68978.34472098641
3434.790123019862,68977.07291405559
3434.810555118922,69016.42626758594
3434.830987117508,69017.949071224
3434.851419116101,69081.60008951975
3434.871851113756,69109.04313766253
3434.892283111418,69160.67672930639
3434.912715108614,69165.88017104368
3434.933147205338,69172.29393318832
3434.9535791016024,69196.9584793223
3434.9740110974017,69257.45480208991
3434.994443192729,69269.8520009599
3435.0148750880617,69297.88291742365
3435.0353070829296,69352.72224381042
3435.0557391773254,69333.60899100266
3435.0761710712613,69353.50217040947
3435.0966030647323,69427.57868551908
3435.117035157731,69406.5413177573
3435.1374670507357,69428.20588273402
3435.178331135343,69531.346480439
3435.1987630269505,69568.98368549239
3435.219195018093,69582.20770763859
3435.2396271092293,69601.1789847409
3435.2600590994407,69636.76750779558
3435.2804909896513,69668.30741931465
3435.3009230793905,69734.51566834761
3435.3213550686705,69727.50618658478
3435.34178695795,69771.68016406048
3435.362219046292,69796.92380172985
3435.38265093464,69839.90777077565
3435.403082922523,69849.87978760083
3435.423515009934,69852.65596982288
3435.443946896885,69902.32853320359
3435.464378883371,69946.96771795768
3435.4848109698505,69941.97936225402
3435.5052428554045,70061.21654038744
3435.5256748409593,70154.5956789516
3435.546106926042,70189.85075369336
3435.56653881113,70207.88456510028
3435.5869708952887,70189.08002412473
3435.607402879439,70178.8897228018
3435.627834762665,70596.92104477873
